user_id,event_id,event_type_enc,event_hour,event_weekday,event_month,season,location_enc,is_outdoor,weather_temp_C,weather_precip_mm,user_rain_avoid,user_cold_tolerance,user_heat_sensitivity,user_wind_sensitivity,user_override_weather,user_type_preference,attended
13,24,70,19,3,2,0,183,0,3.5,0.0,4,2,3,3,4,0,0
13,24,70,19,3,2,0,183,0,5.8,0.1,4,2,3,3,4,0,0
13,24,70,19,3,2,0,183,0,2.7,1.1,4,2,3,3,4,0,1
13,24,70,19,3,2,0,183,0,5.6,14.4,4,2,3,3,4,0,0
13,25,171,22,1,2,0,162,0,27.6,0.1,4,2,3,3,4,0,1
13,25,171,22,1,2,0,162,0,26.9,2.6,4,2,3,3,4,0,1
13,25,171,22,1,2,0,162,0,26.2,15.5,4,2,3,3,4,0,1
13,25,171,22,1,2,0,162,0,27.0,28.1,4,2,3,3,4,0,1
13,26,162,23,2,10,3,110,0,15.6,0.0,4,2,3,3,4,0,1
13,26,162,23,2,10,3,110,0,6.7,0.0,4,2,3,3,4,0,0
13,26,162,23,2,10,3,110,0,28.5,0.2,4,2,3,3,4,0,1
13,26,162,23,2,10,3,110,0,24.9,0.5,4,2,3,3,4,0,0
13,27,83,22,6,11,3,98,0,10.8,0.0,4,2,3,3,4,0,1
13,27,83,22,6,11,3,98,0,20.8,0.0,4,2,3,3,4,0,1
13,27,83,22,6,11,3,98,0,-6.4,0.3,4,2,3,3,4,0,1
13,27,83,22,6,11,3,98,0,16.7,16.6,4,2,3,3,4,0,0
13,28,36,9,1,4,1,57,0,19.5,0.0,4,2,3,3,4,0,0
13,28,36,9,1,4,1,57,0,12.7,0.1,4,2,3,3,4,0,1
13,28,36,9,1,4,1,57,0,22.2,0.1,4,2,3,3,4,0,0
13,28,36,9,1,4,1,57,0,23.1,23.6,4,2,3,3,4,0,1
13,29,30,3,3,4,1,100,0,5.6,0.0,4,2,3,3,4,0,0
13,29,30,3,3,4,1,100,0,-1.3,0.0,4,2,3,3,4,0,1
13,29,30,3,3,4,1,100,0,6.1,1.1,4,2,3,3,4,0,1
13,29,30,3,3,4,1,100,0,12.5,15.7,4,2,3,3,4,0,1
13,30,86,0,4,2,0,71,0,25.2,0.0,4,2,3,3,4,0,0
13,30,86,0,4,2,0,71,0,24.4,0.2,4,2,3,3,4,0,1
13,30,86,0,4,2,0,71,0,25.4,0.5,4,2,3,3,4,0,1
13,30,86,0,4,2,0,71,0,24.5,1.6,4,2,3,3,4,0,1
13,31,198,13,5,8,2,189,0,15.8,0.0,4,2,3,3,4,0,1
13,31,198,13,5,8,2,189,0,12.6,1.0,4,2,3,3,4,0,0
13,31,198,13,5,8,2,189,0,17.2,3.5,4,2,3,3,4,0,0
13,31,198,13,5,8,2,189,0,11.5,13.8,4,2,3,3,4,0,1
13,32,17,2,6,2,0,43,0,1.3,0.0,4,2,3,3,4,0,0
13,32,17,2,6,2,0,43,0,1.1,0.0,4,2,3,3,4,0,1
13,32,17,2,6,2,0,43,0,3.0,0.1,4,2,3,3,4,0,0
13,32,17,2,6,2,0,43,0,10.9,5.6,4,2,3,3,4,0,0
13,33,27,7,3,1,0,14,0,3.3,0.0,4,2,3,3,4,0,1
13,33,27,7,3,1,0,14,0,3.5,0.0,4,2,3,3,4,0,0
13,33,27,7,3,1,0,14,0,3.2,0.0,4,2,3,3,4,0,1
13,33,27,7,3,1,0,14,0,8.6,19.1,4,2,3,3,4,0,1
13,34,186,0,2,12,0,125,0,11.9,0.0,4,2,3,3,4,0,0
13,34,186,0,2,12,0,125,0,7.3,0.0,4,2,3,3,4,0,0
13,34,186,0,2,12,0,125,0,17.3,0.3,4,2,3,3,4,0,1
13,34,186,0,2,12,0,125,0,10.4,18.9,4,2,3,3,4,0,0
13,35,82,13,3,9,3,112,0,21.1,0.0,4,2,3,3,4,0,1
13,35,82,13,3,9,3,112,0,10.5,0.0,4,2,3,3,4,0,1
13,35,82,13,3,9,3,112,0,16.4,0.6,4,2,3,3,4,0,0
13,35,82,13,3,9,3,112,0,9.5,16.0,4,2,3,3,4,0,0
13,36,159,11,0,12,0,42,0,1.5,0.0,4,2,3,3,4,0,1
13,36,159,11,0,12,0,42,0,1.3,0.0,4,2,3,3,4,0,1
13,36,159,11,0,12,0,42,0,8.0,0.9,4,2,3,3,4,0,0
13,36,159,11,0,12,0,42,0,8.6,10.1,4,2,3,3,4,0,1
13,37,176,4,5,7,2,198,0,19.6,0.0,4,2,3,3,4,0,1
13,37,176,4,5,7,2,198,0,20.2,0.2,4,2,3,3,4,0,1
13,37,176,4,5,7,2,198,0,16.6,2.3,4,2,3,3,4,0,0
13,37,176,4,5,7,2,198,0,24.7,13.5,4,2,3,3,4,0,1
13,38,92,17,4,9,3,50,0,24.4,0.0,4,2,3,3,4,0,0
13,38,92,17,4,9,3,50,0,20.0,0.0,4,2,3,3,4,0,1
13,38,92,17,4,9,3,50,0,8.4,0.0,4,2,3,3,4,0,0
13,38,92,17,4,9,3,50,0,21.1,9.0,4,2,3,3,4,0,1
13,39,118,15,5,12,0,11,0,-5.1,0.0,4,2,3,3,4,0,1
13,39,118,15,5,12,0,11,0,-4.9,0.0,4,2,3,3,4,0,1
13,39,118,15,5,12,0,11,0,-2.8,0.3,4,2,3,3,4,0,0
13,39,118,15,5,12,0,11,0,2.1,1.4,4,2,3,3,4,0,0
13,40,66,7,6,3,1,134,0,16.0,0.0,4,2,3,3,4,0,0
13,40,66,7,6,3,1,134,0,-3.1,0.0,4,2,3,3,4,0,1
13,40,66,7,6,3,1,134,0,12.4,1.0,4,2,3,3,4,0,1
13,40,66,7,6,3,1,134,0,14.9,11.1,4,2,3,3,4,0,0
13,41,112,11,4,12,0,69,0,-1.0,0.0,4,2,3,3,4,0,0
13,41,112,11,4,12,0,69,0,8.3,0.0,4,2,3,3,4,0,0
13,41,112,11,4,12,0,69,0,3.3,0.4,4,2,3,3,4,0,1
13,41,112,11,4,12,0,69,0,4.5,8.5,4,2,3,3,4,0,0
13,42,132,19,3,10,3,184,0,23.7,0.0,4,2,3,3,4,0,0
13,42,132,19,3,10,3,184,0,7.1,0.0,4,2,3,3,4,0,0
13,42,132,19,3,10,3,184,0,21.6,0.0,4,2,3,3,4,0,1
13,42,132,19,3,10,3,184,0,16.3,14.1,4,2,3,3,4,0,1
13,43,81,17,3,11,3,86,0,15.2,0.0,4,2,3,3,4,0,1
13,43,81,17,3,11,3,86,0,15.3,0.0,4,2,3,3,4,0,1
13,43,81,17,3,11,3,86,0,18.8,0.1,4,2,3,3,4,0,0
13,43,81,17,3,11,3,86,0,17.6,6.6,4,2,3,3,4,0,1
13,44,184,14,2,6,2,126,0,19.9,0.0,4,2,3,3,4,0,0
13,44,184,14,2,6,2,126,0,28.5,0.1,4,2,3,3,4,0,1
13,44,184,14,2,6,2,126,0,23.1,4.8,4,2,3,3,4,0,0
13,44,184,14,2,6,2,126,0,17.1,9.6,4,2,3,3,4,0,1
13,45,170,16,4,8,2,5,0,23.4,0.0,4,2,3,3,4,0,1
13,45,170,16,4,8,2,5,0,26.7,0.0,4,2,3,3,4,0,0
13,45,170,16,4,8,2,5,0,26.9,1.0,4,2,3,3,4,0,1
13,45,170,16,4,8,2,5,0,24.5,7.3,4,2,3,3,4,0,1
13,46,71,3,2,1,0,130,0,21.9,0.0,4,2,3,3,4,0,1
13,46,71,3,2,1,0,130,0,21.8,0.6,4,2,3,3,4,0,1
13,46,71,3,2,1,0,130,0,21.0,1.8,4,2,3,3,4,0,0
13,46,71,3,2,1,0,130,0,20.2,2.7,4,2,3,3,4,0,1
13,47,43,0,6,2,0,60,0,4.3,0.0,4,2,3,3,4,0,1
13,47,43,0,6,2,0,60,0,8.3,0.0,4,2,3,3,4,0,0
13,47,43,0,6,2,0,60,0,14.4,0.2,4,2,3,3,4,0,0
13,47,43,0,6,2,0,60,0,16.3,15.7,4,2,3,3,4,0,0
13,48,175,19,1,10,3,29,0,13.1,0.0,4,2,3,3,4,0,1
13,48,175,19,1,10,3,29,0,8.6,0.0,4,2,3,3,4,0,0
13,48,175,19,1,10,3,29,0,10.6,0.2,4,2,3,3,4,0,1
13,48,175,19,1,10,3,29,0,4.8,14.5,4,2,3,3,4,0,0
13,49,26,18,6,3,1,77,0,21.9,0.0,4,2,3,3,4,0,0
13,49,26,18,6,3,1,77,0,19.7,0.0,4,2,3,3,4,0,1
13,49,26,18,6,3,1,77,0,26.0,0.2,4,2,3,3,4,0,0
13,49,26,18,6,3,1,77,0,19.3,31.0,4,2,3,3,4,0,1
13,50,4,20,1,10,3,143,0,21.1,0.0,4,2,3,3,4,0,1
13,50,4,20,1,10,3,143,0,20.2,0.0,4,2,3,3,4,0,0
13,50,4,20,1,10,3,143,0,20.5,0.0,4,2,3,3,4,0,1
13,50,4,20,1,10,3,143,0,24.7,8.7,4,2,3,3,4,0,1
13,51,104,1,1,11,3,79,0,18.4,0.0,4,2,3,3,4,0,1
13,51,104,1,1,11,3,79,0,10.0,0.0,4,2,3,3,4,0,1
13,51,104,1,1,11,3,79,0,1.2,0.0,4,2,3,3,4,0,1
13,51,104,1,1,11,3,79,0,-1.0,4.0,4,2,3,3,4,0,1
13,52,97,15,0,2,0,141,0,20.4,0.0,4,2,3,3,4,0,1
13,52,97,15,0,2,0,141,0,22.2,0.5,4,2,3,3,4,0,0
13,52,97,15,0,2,0,141,0,21.3,1.7,4,2,3,3,4,0,1
13,52,97,15,0,2,0,141,0,21.1,3.3,4,2,3,3,4,0,1
13,53,127,11,0,10,3,178,0,26.5,0.0,4,2,3,3,4,0,0
13,53,127,11,0,10,3,178,0,26.7,1.1,4,2,3,3,4,0,1
13,53,127,11,0,10,3,178,0,26.7,2.5,4,2,3,3,4,0,1
13,53,127,11,0,10,3,178,0,26.6,6.1,4,2,3,3,4,0,0
13,54,114,19,3,6,2,163,1,22.7,0.0,4,2,3,3,4,1,0
13,54,114,19,3,6,2,163,1,23.5,0.0,4,2,3,3,4,1,1
13,54,114,19,3,6,2,163,1,18.4,0.9,4,2,3,3,4,1,0
13,54,114,19,3,6,2,163,1,17.4,3.7,4,2,3,3,4,1,0
13,55,52,18,5,8,2,103,0,30.2,0.0,4,2,3,3,4,0,1
13,55,52,18,5,8,2,103,0,30.7,0.0,4,2,3,3,4,0,1
13,55,52,18,5,8,2,103,0,29.6,0.3,4,2,3,3,4,0,0
13,55,52,18,5,8,2,103,0,26.9,11.1,4,2,3,3,4,0,1
13,56,62,12,0,4,1,70,0,8.3,0.0,4,2,3,3,4,0,1
13,56,62,12,0,4,1,70,0,1.8,0.0,4,2,3,3,4,0,0
13,56,62,12,0,4,1,70,0,8.1,0.9,4,2,3,3,4,0,0
13,56,62,12,0,4,1,70,0,2.0,3.3,4,2,3,3,4,0,1
13,57,192,10,6,11,3,33,0,29.6,0.0,4,2,3,3,4,0,1
13,57,192,10,6,11,3,33,0,7.7,0.0,4,2,3,3,4,0,0
13,57,192,10,6,11,3,33,0,20.3,0.0,4,2,3,3,4,0,0
13,57,192,10,6,11,3,33,0,21.8,0.6,4,2,3,3,4,0,1
13,58,193,7,3,10,3,172,0,16.3,0.0,4,2,3,3,4,0,0
13,58,193,7,3,10,3,172,0,9.5,0.0,4,2,3,3,4,0,0
13,58,193,7,3,10,3,172,0,3.5,0.0,4,2,3,3,4,0,1
13,58,193,7,3,10,3,172,0,10.8,10.2,4,2,3,3,4,0,1
13,59,139,10,3,6,2,8,0,24.9,0.0,4,2,3,3,4,0,1
13,59,139,10,3,6,2,8,0,25.4,0.3,4,2,3,3,4,0,1
13,59,139,10,3,6,2,8,0,25.0,0.8,4,2,3,3,4,0,1
13,59,139,10,3,6,2,8,0,24.6,2.3,4,2,3,3,4,0,0
13,60,151,2,5,3,1,97,0,15.8,0.0,4,2,3,3,4,0,1
13,60,151,2,5,3,1,97,0,16.8,0.0,4,2,3,3,4,0,0
13,60,151,2,5,3,1,97,0,15.4,0.7,4,2,3,3,4,0,1
13,60,151,2,5,3,1,97,0,15.9,17.4,4,2,3,3,4,0,1
13,61,73,21,1,8,2,152,0,31.6,0.0,4,2,3,3,4,0,1
13,61,73,21,1,8,2,152,0,25.9,0.2,4,2,3,3,4,0,1
13,61,73,21,1,8,2,152,0,26.1,5.0,4,2,3,3,4,0,1
13,61,73,21,1,8,2,152,0,25.5,15.3,4,2,3,3,4,0,0
13,62,150,6,1,8,2,87,0,25.0,0.0,4,2,3,3,4,0,1
13,62,150,6,1,8,2,87,0,23.2,0.0,4,2,3,3,4,0,1
13,62,150,6,1,8,2,87,0,21.7,3.9,4,2,3,3,4,0,1
13,62,150,6,1,8,2,87,0,23.6,10.2,4,2,3,3,4,0,0
13,63,25,16,3,6,2,170,0,24.9,0.0,4,2,3,3,4,0,0
13,63,25,16,3,6,2,170,0,26.1,0.2,4,2,3,3,4,0,1
13,63,25,16,3,6,2,170,0,28.0,0.8,4,2,3,3,4,0,0
13,63,25,16,3,6,2,170,0,27.5,5.9,4,2,3,3,4,0,1
13,64,2,14,3,2,0,47,0,2.5,0.0,4,2,3,3,4,0,1
13,64,2,14,3,2,0,47,0,8.9,0.0,4,2,3,3,4,0,0
13,64,2,14,3,2,0,47,0,16.2,2.5,4,2,3,3,4,0,1
13,64,2,14,3,2,0,47,0,4.7,4.3,4,2,3,3,4,0,0
13,65,106,17,6,10,3,108,0,26.3,0.8,4,2,3,3,4,0,0
13,65,106,17,6,10,3,108,0,26.2,1.5,4,2,3,3,4,0,0
13,65,106,17,6,10,3,108,0,25.8,3.5,4,2,3,3,4,0,1
13,65,106,17,6,10,3,108,0,25.8,12.5,4,2,3,3,4,0,1
13,66,33,8,4,12,0,117,0,2.1,0.0,4,2,3,3,4,0,0
13,66,33,8,4,12,0,117,0,3.3,0.0,4,2,3,3,4,0,0
13,66,33,8,4,12,0,117,0,3.0,0.1,4,2,3,3,4,0,1
13,66,33,8,4,12,0,117,0,11.8,22.0,4,2,3,3,4,0,0
13,67,3,20,3,2,0,136,0,-11.8,0.0,4,2,3,3,4,0,0
13,67,3,20,3,2,0,136,0,-0.5,0.0,4,2,3,3,4,0,1
13,67,3,20,3,2,0,136,0,4.8,0.0,4,2,3,3,4,0,1
13,67,3,20,3,2,0,136,0,-1.1,0.8,4,2,3,3,4,0,0
13,68,29,18,2,1,0,139,0,-2.5,0.0,4,2,3,3,4,0,0
13,68,29,18,2,1,0,139,0,3.2,0.0,4,2,3,3,4,0,0
13,68,29,18,2,1,0,139,0,0.1,0.0,4,2,3,3,4,0,1
13,68,29,18,2,1,0,139,0,-6.3,0.7,4,2,3,3,4,0,1
13,69,126,1,1,7,2,16,0,19.5,0.0,4,2,3,3,4,0,0
13,69,126,1,1,7,2,16,0,10.2,0.4,4,2,3,3,4,0,1
13,69,126,1,1,7,2,16,0,10.8,3.5,4,2,3,3,4,0,0
13,69,126,1,1,7,2,16,0,12.6,10.6,4,2,3,3,4,0,1
13,70,40,1,5,6,2,53,0,26.0,0.0,4,2,3,3,4,0,0
13,70,40,1,5,6,2,53,0,27.3,0.0,4,2,3,3,4,0,0
13,70,40,1,5,6,2,53,0,25.4,1.0,4,2,3,3,4,0,1
13,70,40,1,5,6,2,53,0,24.8,11.0,4,2,3,3,4,0,1
13,71,61,5,0,4,1,31,0,16.2,0.0,4,2,3,3,4,0,1
13,71,61,5,0,4,1,31,0,20.2,0.0,4,2,3,3,4,0,0
13,71,61,5,0,4,1,31,0,17.6,0.9,4,2,3,3,4,0,1
13,71,61,5,0,4,1,31,0,23.5,10.2,4,2,3,3,4,0,0
13,72,137,2,6,4,1,67,0,7.1,0.0,4,2,3,3,4,0,1
13,72,137,2,6,4,1,67,0,15.1,0.1,4,2,3,3,4,0,0
13,72,137,2,6,4,1,67,0,3.0,0.4,4,2,3,3,4,0,1
13,72,137,2,6,4,1,67,0,17.1,4.5,4,2,3,3,4,0,1
13,73,135,21,0,6,2,34,0,31.0,0.0,4,2,3,3,4,0,0
13,73,135,21,0,6,2,34,0,27.7,0.0,4,2,3,3,4,0,1
13,73,135,21,0,6,2,34,0,24.5,0.1,4,2,3,3,4,0,1
13,73,135,21,0,6,2,34,0,23.4,6.3,4,2,3,3,4,0,1
13,74,31,11,6,10,3,123,0,18.4,0.0,4,2,3,3,4,0,1
13,74,31,11,6,10,3,123,0,3.6,0.0,4,2,3,3,4,0,1
13,74,31,11,6,10,3,123,0,26.2,0.1,4,2,3,3,4,0,1
13,74,31,11,6,10,3,123,0,11.3,2.8,4,2,3,3,4,0,0
13,75,146,20,2,11,3,181,0,18.5,0.0,4,2,3,3,4,0,1
13,75,146,20,2,11,3,181,0,14.5,0.0,4,2,3,3,4,0,1
13,75,146,20,2,11,3,181,0,22.2,0.0,4,2,3,3,4,0,1
13,75,146,20,2,11,3,181,0,10.4,0.1,4,2,3,3,4,0,1
13,76,183,5,5,7,2,80,0,21.4,0.0,4,2,3,3,4,0,0
13,76,183,5,5,7,2,80,0,19.8,0.0,4,2,3,3,4,0,1
13,76,183,5,5,7,2,80,0,23.4,0.3,4,2,3,3,4,0,0
13,76,183,5,5,7,2,80,0,22.8,15.5,4,2,3,3,4,0,0
13,77,182,14,3,6,2,151,0,23.4,0.0,4,2,3,3,4,0,1
13,77,182,14,3,6,2,151,0,31.7,0.0,4,2,3,3,4,0,1
13,77,182,14,3,6,2,151,0,30.2,0.0,4,2,3,3,4,0,1
13,77,182,14,3,6,2,151,0,25.1,4.0,4,2,3,3,4,0,0
13,78,140,18,6,8,2,90,0,26.2,0.6,4,2,3,3,4,0,1
13,78,140,18,6,8,2,90,0,24.2,2.2,4,2,3,3,4,0,1
13,78,140,18,6,8,2,90,0,25.1,8.8,4,2,3,3,4,0,1
13,78,140,18,6,8,2,90,0,26.0,10.3,4,2,3,3,4,0,1
13,79,32,13,1,9,3,113,0,8.7,0.0,4,2,3,3,4,0,1
13,79,32,13,1,9,3,113,0,26.5,0.0,4,2,3,3,4,0,0
13,79,32,13,1,9,3,113,0,12.3,0.0,4,2,3,3,4,0,0
13,79,32,13,1,9,3,113,0,25.2,2.3,4,2,3,3,4,0,1
13,80,68,10,1,5,1,30,0,28.2,0.2,4,2,3,3,4,0,0
13,80,68,10,1,5,1,30,0,27.0,3.6,4,2,3,3,4,0,1
13,80,68,10,1,5,1,30,0,27.2,7.0,4,2,3,3,4,0,1
13,80,68,10,1,5,1,30,0,26.8,30.1,4,2,3,3,4,0,0
13,81,179,11,0,8,2,83,0,27.4,0.0,4,2,3,3,4,0,1
13,81,179,11,0,8,2,83,0,27.4,0.1,4,2,3,3,4,0,1
13,81,179,11,0,8,2,83,0,27.7,1.0,4,2,3,3,4,0,0
13,81,179,11,0,8,2,83,0,26.5,9.2,4,2,3,3,4,0,0
13,82,37,13,3,3,1,65,0,10.0,0.0,4,2,3,3,4,0,0
13,82,37,13,3,3,1,65,0,13.7,0.0,4,2,3,3,4,0,1
13,82,37,13,3,3,1,65,0,17.8,0.6,4,2,3,3,4,0,0
13,82,37,13,3,3,1,65,0,-0.5,12.4,4,2,3,3,4,0,1
13,83,44,3,1,1,0,191,0,2.0,0.0,4,2,3,3,4,0,1
13,83,44,3,1,1,0,191,0,0.7,0.0,4,2,3,3,4,0,0
13,83,44,3,1,1,0,191,0,-10.0,0.6,4,2,3,3,4,0,1
13,83,44,3,1,1,0,191,0,0.9,16.5,4,2,3,3,4,0,1
13,84,169,22,5,1,0,158,0,10.0,0.0,4,2,3,3,4,0,0
13,84,169,22,5,1,0,158,0,6.3,0.0,4,2,3,3,4,0,1
13,84,169,22,5,1,0,158,0,15.1,0.0,4,2,3,3,4,0,1
13,84,169,22,5,1,0,158,0,3.5,6.9,4,2,3,3,4,0,1
13,85,130,3,4,6,2,78,0,30.9,0.0,4,2,3,3,4,0,0
13,85,130,3,4,6,2,78,0,32.3,0.0,4,2,3,3,4,0,1
13,85,130,3,4,6,2,78,0,20.9,0.5,4,2,3,3,4,0,1
13,85,130,3,4,6,2,78,0,24.5,9.6,4,2,3,3,4,0,0
13,86,8,12,2,11,3,7,0,15.1,0.0,4,2,3,3,4,0,1
13,86,8,12,2,11,3,7,0,-3.3,0.0,4,2,3,3,4,0,1
13,86,8,12,2,11,3,7,0,13.0,0.0,4,2,3,3,4,0,1
13,86,8,12,2,11,3,7,0,2.0,1.7,4,2,3,3,4,0,1
13,87,121,11,4,11,3,20,0,16.5,0.0,4,2,3,3,4,0,0
13,87,121,11,4,11,3,20,0,21.3,0.0,4,2,3,3,4,0,1
13,87,121,11,4,11,3,20,0,8.5,0.0,4,2,3,3,4,0,1
13,87,121,11,4,11,3,20,0,13.9,1.0,4,2,3,3,4,0,0
13,88,24,4,0,4,1,61,0,28.5,0.1,4,2,3,3,4,0,1
13,88,24,4,0,4,1,61,0,27.5,3.2,4,2,3,3,4,0,0
13,88,24,4,0,4,1,61,0,27.2,7.0,4,2,3,3,4,0,1
13,88,24,4,0,4,1,61,0,26.6,20.2,4,2,3,3,4,0,0
13,89,7,12,1,2,0,19,0,13.2,0.0,4,2,3,3,4,0,1
13,89,7,12,1,2,0,19,0,10.7,0.0,4,2,3,3,4,0,1
13,89,7,12,1,2,0,19,0,15.1,0.0,4,2,3,3,4,0,0
13,89,7,12,1,2,0,19,0,13.8,2.6,4,2,3,3,4,0,1
13,90,144,7,5,2,0,180,0,-4.2,0.0,4,2,3,3,4,0,1
13,90,144,7,5,2,0,180,0,3.9,0.0,4,2,3,3,4,0,1
13,90,144,7,5,2,0,180,0,0.3,0.0,4,2,3,3,4,0,0
13,90,144,7,5,2,0,180,0,-9.1,0.4,4,2,3,3,4,0,1
13,91,57,13,3,11,3,17,0,23.7,0.0,4,2,3,3,4,0,0
13,91,57,13,3,11,3,17,0,4.1,0.0,4,2,3,3,4,0,1
13,91,57,13,3,11,3,17,0,-0.5,0.1,4,2,3,3,4,0,0
13,91,57,13,3,11,3,17,0,18.4,20.7,4,2,3,3,4,0,1
13,92,85,0,6,12,0,142,0,21.8,0.0,4,2,3,3,4,0,0
13,92,85,0,6,12,0,142,0,18.5,0.0,4,2,3,3,4,0,1
13,92,85,0,6,12,0,142,0,21.9,0.6,4,2,3,3,4,0,0
13,92,85,0,6,12,0,142,0,20.4,3.2,4,2,3,3,4,0,0
13,93,11,16,2,11,3,49,0,28.2,0.0,4,2,3,3,4,0,0
13,93,11,16,2,11,3,49,0,11.8,0.0,4,2,3,3,4,0,1
13,93,11,16,2,11,3,49,0,-1.6,0.0,4,2,3,3,4,0,1
13,93,11,16,2,11,3,49,0,4.0,1.0,4,2,3,3,4,0,1
13,94,123,2,4,5,1,146,0,24.6,0.0,4,2,3,3,4,0,1
13,94,123,2,4,5,1,146,0,5.5,0.0,4,2,3,3,4,0,1
13,94,123,2,4,5,1,146,0,20.2,0.7,4,2,3,3,4,0,1
13,94,123,2,4,5,1,146,0,20.5,4.4,4,2,3,3,4,0,0
13,95,143,12,5,2,0,145,0,-4.5,0.0,4,2,3,3,4,0,0
13,95,143,12,5,2,0,145,0,-2.4,0.1,4,2,3,3,4,0,1
13,95,143,12,5,2,0,145,0,8.3,0.5,4,2,3,3,4,0,0
13,95,143,12,5,2,0,145,0,2.1,11.0,4,2,3,3,4,0,0
13,96,156,22,4,6,2,62,0,20.6,0.0,4,2,3,3,4,0,1
13,96,156,22,4,6,2,62,0,24.8,0.2,4,2,3,3,4,0,0
13,96,156,22,4,6,2,62,0,25.7,1.1,4,2,3,3,4,0,1
13,96,156,22,4,6,2,62,0,23.5,16.0,4,2,3,3,4,0,0
13,97,158,14,6,7,2,199,0,26.2,0.0,4,2,3,3,4,0,0
13,97,158,14,6,7,2,199,0,29.8,0.1,4,2,3,3,4,0,1
13,97,158,14,6,7,2,199,0,25.5,2.8,4,2,3,3,4,0,1
13,97,158,14,6,7,2,199,0,26.5,11.2,4,2,3,3,4,0,0
13,98,107,20,4,1,0,24,0,1.8,0.0,4,2,3,3,4,0,0
13,98,107,20,4,1,0,24,0,4.2,0.0,4,2,3,3,4,0,0
13,98,107,20,4,1,0,24,0,5.5,0.9,4,2,3,3,4,0,0
13,98,107,20,4,1,0,24,0,7.6,12.4,4,2,3,3,4,0,1
13,99,99,15,0,4,1,32,0,-0.7,0.0,4,2,3,3,4,0,0
13,99,99,15,0,4,1,32,0,-0.5,0.0,4,2,3,3,4,0,1
13,99,99,15,0,4,1,32,0,20.0,0.1,4,2,3,3,4,0,1
13,99,99,15,0,4,1,32,0,10.2,11.4,4,2,3,3,4,0,1
13,100,119,3,3,1,0,89,0,1.7,0.0,4,2,3,3,4,0,1
13,100,119,3,3,1,0,89,0,10.0,0.0,4,2,3,3,4,0,1
13,100,119,3,3,1,0,89,0,8.1,0.0,4,2,3,3,4,0,1
13,100,119,3,3,1,0,89,0,16.7,31.7,4,2,3,3,4,0,0
13,101,191,16,4,4,1,159,0,4.7,0.0,4,2,3,3,4,0,1
13,101,191,16,4,4,1,159,0,-4.2,0.0,4,2,3,3,4,0,0
13,101,191,16,4,4,1,159,0,7.7,1.7,4,2,3,3,4,0,1
13,101,191,16,4,4,1,159,0,5.5,3.1,4,2,3,3,4,0,1
13,102,53,23,5,5,1,106,0,2.8,0.0,4,2,3,3,4,0,1
13,102,53,23,5,5,1,106,0,-9.0,0.0,4,2,3,3,4,0,1
13,102,53,23,5,5,1,106,0,14.2,0.2,4,2,3,3,4,0,1
13,102,53,23,5,5,1,106,0,-4.1,19.6,4,2,3,3,4,0,1
13,103,174,12,4,3,1,109,0,19.7,0.0,4,2,3,3,4,0,1
13,103,174,12,4,3,1,109,0,2.9,0.2,4,2,3,3,4,0,0
13,103,174,12,4,3,1,109,0,10.7,0.6,4,2,3,3,4,0,1
13,103,174,12,4,3,1,109,0,10.5,12.3,4,2,3,3,4,0,0
13,104,148,9,4,10,3,46,0,15.1,0.0,4,2,3,3,4,0,0
13,104,148,9,4,10,3,46,0,23.0,0.0,4,2,3,3,4,0,0
13,104,148,9,4,10,3,46,0,22.4,0.1,4,2,3,3,4,0,0
13,104,148,9,4,10,3,46,0,22.6,1.8,4,2,3,3,4,0,0
13,105,95,2,3,9,3,48,0,27.9,0.2,4,2,3,3,4,0,1
13,105,95,2,3,9,3,48,0,26.2,1.0,4,2,3,3,4,0,1
13,105,95,2,3,9,3,48,0,26.4,2.0,4,2,3,3,4,0,0
13,105,95,2,3,9,3,48,0,25.4,17.0,4,2,3,3,4,0,0
13,106,55,14,6,6,2,22,0,21.9,0.0,4,2,3,3,4,0,1
13,106,55,14,6,6,2,22,0,17.4,0.0,4,2,3,3,4,0,1
13,106,55,14,6,6,2,22,0,22.6,0.0,4,2,3,3,4,0,0
13,106,55,14,6,6,2,22,0,18.7,0.5,4,2,3,3,4,0,1
13,107,189,12,0,9,3,197,0,8.2,0.0,4,2,3,3,4,0,1
13,107,189,12,0,9,3,197,0,5.4,0.0,4,2,3,3,4,0,0
13,107,189,12,0,9,3,197,0,8.1,1.0,4,2,3,3,4,0,1
13,107,189,12,0,9,3,197,0,12.8,3.1,4,2,3,3,4,0,0
13,108,79,12,1,1,0,133,0,0.3,0.0,4,2,3,3,4,0,1
13,108,79,12,1,1,0,133,0,-0.7,0.0,4,2,3,3,4,0,0
13,108,79,12,1,1,0,133,0,3.1,0.3,4,2,3,3,4,0,1
13,108,79,12,1,1,0,133,0,1.5,4.9,4,2,3,3,4,0,1
13,109,128,19,6,4,1,101,0,20.8,0.0,4,2,3,3,4,0,0
13,109,128,19,6,4,1,101,0,20.5,0.1,4,2,3,3,4,0,0
13,109,128,19,6,4,1,101,0,24.2,2.5,4,2,3,3,4,0,1
13,109,128,19,6,4,1,101,0,20.5,34.8,4,2,3,3,4,0,1
13,110,16,17,1,12,0,25,0,0.1,0.0,4,2,3,3,4,0,0
13,110,16,17,1,12,0,25,0,-4.6,0.2,4,2,3,3,4,0,0
